"obsNsubID"	"obsID"	"GenusSpecies"	"Genus"	"Species"	"status"	"subObsID"	"sppdens_inv"	"sppdens_nat"	"spperc_inv"	"spperc_nat"	"MeasID_3"	"MeasID_4"	"MeasID_5"	"MeasID_6"	"MeasID_7"	"MeasID_8"	"MeasID_9"	"MeasID_10"	"MeasID_11"	"MeasID_12"	"MeasID_13"	"MeasID_14"	"MeasID_15"	"MeasID_16"	"MeasID_17"	"MeasID_18"
"230"	232	50	"Vaccinium stamineum"	"Vaccinium"	"stamineum"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"231"	233	50	"Vaccinium pallidum"	"Vaccinium"	"pallidum"	"N"	3	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"232"	234	50	"Vaccinium angustifolium"	"Vaccinium"	"angustifolium"	"N"	4	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"233"	235	50	"Quercus spp"	"Quercus"	"spp"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"234"	236	50	"Gaylussacia baccata"	"Gaylussacia"	"baccata"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121788788	1.646111	NA	NA	NA	0.423	12.9516181393333	NA
"235"	237	50	"Fagus grandifolia"	"Fagus"	"grandifolia"	"N"	7	NA	NA	NA	NA	26.9	54.3428571428571	NA	NA	NA	NA	NA	NA	1.28614685377193	2.18088862063029	NA	1.37	NA	0.387020605263158	17.6398152371612	9.1
"236"	238	50	"Betula lenta"	"Betula"	"lenta"	"N"	8	NA	NA	NA	NA	27.9	58.6571428571429	NA	NA	NA	NA	NA	NA	1.85037273245946	2.42195512827123	0.842475	1.95339542917031	NA	0.906104486486486	17.396524295526	16.3
"237"	239	50	"Acer spp"	"Acer"	"spp"	"N"	9	NA	NA	NA	NA	25.4138241639524	66.1909090909091	NA	NA	NA	NA	NA	NA	1.13564357832955	1.90333629771647	NA	0.884244024793467	NA	0.358607	19.1842757840205	22.5
"238"	240	51	"Microstegium vimineum"	"Microstegium"	"vimineum"	"I"	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"239"	241	51	"Vaccinium stamineum"	"Vaccinium"	"stamineum"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"240"	242	51	"Vaccinium pallidum"	"Vaccinium"	"pallidum"	"N"	3	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"241"	243	51	"Vaccinium angustifolium"	"Vaccinium"	"angustifolium"	"N"	4	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"242"	244	51	"Quercus spp"	"Quercus"	"spp"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"243"	245	51	"Gaylussacia baccata"	"Gaylussacia"	"baccata"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121788788	1.646111	NA	NA	NA	0.423	12.9516181393333	NA
"244"	246	51	"Fagus grandifolia"	"Fagus"	"grandifolia"	"N"	7	NA	NA	NA	NA	26.9	54.3428571428571	NA	NA	NA	NA	NA	NA	1.28614685377193	2.18088862063029	NA	1.37	NA	0.387020605263158	17.6398152371612	9.1
"245"	247	51	"Betula lenta"	"Betula"	"lenta"	"N"	8	NA	NA	NA	NA	27.9	58.6571428571429	NA	NA	NA	NA	NA	NA	1.85037273245946	2.42195512827123	0.842475	1.95339542917031	NA	0.906104486486486	17.396524295526	16.3
"246"	248	51	"Acer spp"	"Acer"	"spp"	"N"	9	NA	NA	NA	NA	25.4138241639524	66.1909090909091	NA	NA	NA	NA	NA	NA	1.13564357832955	1.90333629771647	NA	0.884244024793467	NA	0.358607	19.1842757840205	22.5
"247"	249	52	"Microstegium vimineum"	"Microstegium"	"vimineum"	"I"	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"248"	250	52	"Quercus spp"	"Quercus"	"spp"	"N"	2	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"249"	251	52	"Platanus occidentalis"	"Platanus"	"occidentalis"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.239729796	1.90189925	NA	NA	NA	0.1092	18.3826449972	NA
"250"	252	52	"Liriodendron tulipifera"	"Liriodendron"	"tulipifera"	"N"	4	NA	NA	NA	NA	31.4	45.5	NA	NA	NA	NA	NA	NA	1.29534872244444	2.35259319047619	NA	1.93577777777778	NA	0.21	17.1639728704167	NA
"251"	253	52	"Liquidambar styraciflua"	"Liquidambar"	"styraciflua"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.63184390654545	1.59506624489796	NA	NA	NA	NA	12.4404683894615	NA
"252"	254	52	"Lindera benzoin"	"Lindera"	"benzoin"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.39354545454545	NA	NA	NA	NA	30.55647068075	NA
"253"	255	52	"Juglans nigra"	"Juglans"	"nigra"	"N"	7	NA	NA	NA	NA	16.9	NA	NA	NA	NA	NA	NA	NA	1.70455677384	2.31497058823235	NA	NA	NA	NA	17.0679790952333	NA
"254"	256	52	"Fraxinus pennsylvanica"	"Fraxinus"	"pennsylvanica"	"N"	8	NA	NA	NA	NA	18.6109473048889	47.2285714285714	NA	NA	NA	NA	NA	NA	1.77791141766667	2.20239656873229	NA	NA	NA	0.187435125	17.3833044067651	16.6
"255"	257	52	"Carya laciniosa"	"Carya"	"laciniosa"	"N"	9	NA	NA	NA	NA	29.15	38.5	NA	NA	NA	NA	NA	NA	1.39481235322727	1.85680294285714	NA	1.525	NA	NA	18.4573367723548	NA
"256"	258	52	"Acer rubrum"	"Acer"	"rubrum"	"N"	10	NA	NA	NA	NA	25.4138241639524	66.1909090909091	NA	NA	NA	NA	NA	NA	1.13564357832955	1.90333629771647	NA	0.884244024793467	NA	0.358607	19.1842757840205	22.5
"257"	259	53	"Microstegium vimineum"	"Microstegium"	"vimineum"	"I"	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"258"	260	53	"Quercus spp"	"Quercus"	"spp"	"N"	2	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"259"	261	53	"Platanus occidentalis"	"Platanus"	"occidentalis"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.239729796	1.90189925	NA	NA	NA	0.1092	18.3826449972	NA
"260"	262	53	"Liriodendron tulipifera"	"Liriodendron"	"tulipifera"	"N"	4	NA	NA	NA	NA	31.4	45.5	NA	NA	NA	NA	NA	NA	1.29534872244444	2.35259319047619	NA	1.93577777777778	NA	0.21	17.1639728704167	NA
"261"	263	53	"Acer negundo"	"Acer"	"negundo"	"N"	5	NA	NA	NA	NA	25.4138241639524	66.1909090909091	NA	NA	NA	NA	NA	NA	1.13564357832955	1.90333629771647	NA	0.884244024793467	NA	0.358607	19.1842757840205	22.5
"262"	264	54	"Mikania micrantha"	"Mikania"	"micrantha"	"I"	1	NA	NA	100	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.132125	NA	NA	NA	NA	22.5419087061667	NA
"263"	265	54	"Uvaria microcarpa"	"Uvaria"	"microcarpa"	"N"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"264"	266	54	"Uvaria grandiflora"	"Uvaria"	"grandiflora"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"265"	267	54	"Rhapis excelsa"	"Rhapis"	"excelsa"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"266"	268	54	"Pterospermum hterophyllum"	"Pterospermum"	"hterophyllum"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36851	1.72833333333333	NA	NA	NA	NA	10.449320794	NA
"267"	269	54	"Psychotria rubra"	"Psychotria"	"rubra"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.914263556923077	1.61417857142857	NA	NA	NA	0.503333	20.8459797431781	NA
"268"	270	54	"Phoenix roebelenii"	"Phoenix"	"roebelenii"	"N"	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31575	NA	NA	NA	NA	NA	NA
"269"	271	54	"Litsea glutinosa"	"Litsea"	"glutinosa"	"N"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7735975175	1.965782224675	NA	NA	NA	NA	15.6854995947778	NA
"270"	272	54	"Gardenia jasminoides"	"Gardenia"	"jasminoides"	"N"	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37026	1.49047619047143	NA	NA	NA	NA	11.7848948025	NA
"271"	273	54	"Artocarpus hypargyreus"	"Artocarpus"	"hypargyreus"	"N"	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.299075	2.04763636363636	NA	NA	NA	NA	8.44883653871429	NA
"272"	274	54	"Aporosa chinensis"	"Aporosa"	"chinensis"	"N"	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6455391865	1.54886547635	NA	NA	NA	NA	16.7245389494545	NA
"273"	275	55	"Chrysanthemoides monilifera"	"Chrysanthemoides"	"monilifera"	"I"	1	NA	NA	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.936507936	NA
"274"	276	55	"Themeda australis"	"Themeda"	"australis"	"N"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35170731707317	NA	0.435	NA	NA	9.2634999995	NA
"275"	277	55	"Pteridium esculentum"	"Pteridium"	"esculentum"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.330374134	2.14166666666667	NA	NA	NA	NA	14.0363602281739	NA
"276"	278	55	"Lomandra longifolia"	"Lomandra"	"longifolia"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.15282043610526	NA
"277"	279	55	"Leptospermum laevigatum"	"Leptospermum"	"laevigatum"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93918455808696	1.05376890133889	NA	NA	NA	NA	9.03816394428125	NA
"278"	280	55	"Banksia integrifolia"	"Banksia"	"integrifolia"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69003786219048	0.733248329928571	0.8496217295	NA	NA	NA	5.00174292875439	5.18636469
"279"	281	55	"Acacia longifolia"	"Acacia"	"longifolia"	"N"	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96163914270732	2.87870568309176	1.7308569749	3.30978846153462	NA	2.63639589999667	10.1296377606941	3.018536825
"280"	282	56	"Chrysanthemoides monilifera"	"Chrysanthemoides"	"monilifera"	"I"	1	NA	NA	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.936507936	NA
"281"	283	56	"Themeda australis"	"Themeda"	"australis"	"N"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35170731707317	NA	0.435	NA	NA	9.2634999995	NA
"282"	284	56	"Pteridium esculentum"	"Pteridium"	"esculentum"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.330374134	2.14166666666667	NA	NA	NA	NA	14.0363602281739	NA
"283"	285	56	"Lomandra longifolia"	"Lomandra"	"longifolia"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.15282043610526	NA
"284"	286	56	"Leptospermum laevigatum"	"Leptospermum"	"laevigatum"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93918455808696	1.05376890133889	NA	NA	NA	NA	9.03816394428125	NA
"285"	287	56	"Banksia integrifolia"	"Banksia"	"integrifolia"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69003786219048	0.733248329928571	0.8496217295	NA	NA	NA	5.00174292875439	5.18636469
"286"	288	56	"Acacia longifolia"	"Acacia"	"longifolia"	"N"	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96163914270732	2.87870568309176	1.7308569749	3.30978846153462	NA	2.63639589999667	10.1296377606941	3.018536825
"287"	289	57	"Chrysanthemoides monilifera"	"Chrysanthemoides"	"monilifera"	"I"	1	NA	NA	70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.936507936	NA
"288"	290	57	"Themeda australis"	"Themeda"	"australis"	"N"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35170731707317	NA	0.435	NA	NA	9.2634999995	NA
"289"	291	57	"Pteridium esculentum"	"Pteridium"	"esculentum"	"N"	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.330374134	2.14166666666667	NA	NA	NA	NA	14.0363602281739	NA
"290"	292	57	"Lomandra longifolia"	"Lomandra"	"longifolia"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.15282043610526	NA
"291"	293	57	"Leptospermum laevigatum"	"Leptospermum"	"laevigatum"	"N"	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93918455808696	1.05376890133889	NA	NA	NA	NA	9.03816394428125	NA
"292"	294	57	"Banksia integrifolia"	"Banksia"	"integrifolia"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69003786219048	0.733248329928571	0.8496217295	NA	NA	NA	5.00174292875439	5.18636469
"293"	295	57	"Acacia longifolia"	"Acacia"	"longifolia"	"N"	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.96163914270732	2.87870568309176	1.7308569749	3.30978846153462	NA	2.63639589999667	10.1296377606941	3.018536825
"294"	296	58	"Schizachyrium condensatum"	"Schizachyrium"	"condensatum"	"I"	1	NA	NA	NA	0	36.77150841	NA	NA	NA	NA	NA	NA	NA	0.697576154214286	1.28253333347381	NA	0.9819843125	NA	NA	18.6789924485556	NA
"295"	297	58	"Melinis minutiflora"	"Melinis"	"minutiflora"	"I"	2	NA	NA	90	0	14.6	NA	NA	NA	NA	NA	NA	NA	NA	2.24783333333333	NA	NA	NA	NA	14.275796593	NA
"296"	298	58	"Andropogon virginicus"	"Andropogon"	"virginicus"	"I"	3	NA	NA	NA	0	36.8424588395349	NA	NA	NA	NA	NA	NA	NA	0.748894827613636	1.27157571591954	NA	0.87497063333	NA	NA	18.4975976114898	NA
"297"	299	58	"Metrosideros polymorpha"	"Metrosideros"	"polymorpha"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5890629618	0.909319210307692	NA	NA	NA	NA	8.89055428402326	NA
"298"	300	59	"Schizachyrium condensatum"	"Schizachyrium"	"condensatum"	"I"	1	NA	NA	NA	0	36.77150841	NA	NA	NA	NA	NA	NA	NA	0.697576154214286	1.28253333347381	NA	0.9819843125	NA	NA	18.6789924485556	NA
"299"	301	59	"Melinis minutiflora"	"Melinis"	"minutiflora"	"I"	2	NA	NA	90	0	14.6	NA	NA	NA	NA	NA	NA	NA	NA	2.24783333333333	NA	NA	NA	NA	14.275796593	NA
"300"	302	59	"Andropogon virginicus"	"Andropogon"	"virginicus"	"I"	3	NA	NA	NA	0	36.8424588395349	NA	NA	NA	NA	NA	NA	NA	0.748894827613636	1.27157571591954	NA	0.87497063333	NA	NA	18.4975976114898	NA
"301"	303	59	"Metrosideros polymorpha"	"Metrosideros"	"polymorpha"	"N"	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5890629618	0.909319210307692	NA	NA	NA	NA	8.89055428402326	NA
"302"	304	60	"Acacia longifolia"	"Acacia"	"longifolia"	"I"	1	NA	NA	90	0	NA	NA	NA	NA	NA	NA	NA	NA	2.96163914270732	2.87870568309176	1.7308569749	3.30978846153462	NA	2.63639589999667	10.1296377606941	3.018536825
"303"	305	60	"coastal sane dune \herbs and shrubs\"	NA	NA	"N"	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"304"	306	61	"Melaleuca quinquenervia"	"Melaleuca"	"quinquenervia"	"I"	1	40	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07649775873913	1.09592106102093	NA	NA	NA	NA	5.74424740394118	NA
"305"	307	61	"Taxodium distichum"	"Taxodium"	"distichum"	"N"	2	NA	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5278205125	1.29	NA	NA	NA	NA	7.8	NA
"306"	308	61	"Pinus elliotii"	"Pinus"	"elliotii"	"N"	3	NA	NA	NA	NA	41	102.17619047619	NA	NA	NA	NA	NA	NA	2.70930759577398	1.24319619354652	0.71615	1.08294936189075	NA	0.133041339470656	5.22412292809895	5.6
"307"	309	62	"Cornus drummondii"	"Cornus"	"drummondii"	"I"	1	NA	NA	100	0	22.0223072706667	34.4	NA	NA	NA	NA	NA	NA	0.9280689028	1.96137505011364	0.571575	NA	NA	1.078625	23.5669375490496	21.3
"308"	310	62	"Sorghastrum nutans"	"Sorghastrum"	"nutans"	"N"	2	NA	NA	NA	NA	34.5058155962264	NA	NA	NA	NA	NA	NA	NA	0.844871384611111	1.35228623143662	NA	1.57039633333333	NA	NA	17.0011802326792	NA
"309"	311	62	"Andropogon scoparius"	"Andropogon"	"scoparius"	"N"	3	NA	NA	NA	NA	36.8424588395349	NA	NA	NA	NA	NA	NA	NA	0.748894827613636	1.27157571591954	NA	0.87497063333	NA	NA	18.4975976114898	NA
"310"	312	62	"Andropogon gerardii"	"Andropogon"	"gerardii"	"N"	4	NA	NA	NA	NA	36.8424588395349	NA	NA	NA	NA	NA	NA	NA	0.748894827613636	1.27157571591954	NA	0.87497063333	NA	NA	18.4975976114898	NA
"311"	313	63	"Zanthozylum fagara"	"Zanthozylum"	"fagara"	"I"	1	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"312"	314	63	"Prosopis glandulosa"	"Prosopis"	"glandulosa"	"I"	2	NA	NA	NA	0	17	NA	NA	NA	NA	NA	NA	NA	4.30619767075	2.78500853846154	NA	NA	NA	0.7164585	10.2661604602727	NA
"313"	315	63	"Mahonia trifoliolata"	"Mahonia"	"trifoliolata"	"I"	3	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.4736209868947	NA
"314"	316	63	"Diospyros texana"	"Diospyros"	"texana"	"I"	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	1.560304123875	1.44534180923462	NA	NA	NA	NA	11.266729554375	NA
"315"	317	63	"Condalia hookeri"	"Condalia"	"hookeri"	"I"	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	1.655172413	2.36	NA	NA	NA	NA	8.57757830275	NA
"316"	318	63	"Tridens spp"	"Tridens"	"spp"	"N"	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"317"	319	63	"Panicum hallii"	"Panicum"	"hallii"	"N"	7	NA	NA	NA	NA	27.1768496611154	NA	NA	NA	NA	NA	NA	NA	1.14887761767391	1.66815962784768	NA	0.941463256407692	NA	NA	22.69604587691	NA
"318"	320	63	"for others, see Archer 1995"	NA	NA	"N"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"319"	321	63	"Chloris cucullata"	"Chloris"	"cucullata"	"N"	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64054545454545	NA	NA	NA	NA	12.99359045525	NA
"320"	322	63	"Bouteloua hirsuta"	"Bouteloua"	"hirsuta"	"N"	10	NA	NA	NA	NA	38.6825611	NA	NA	NA	NA	NA	NA	NA	1.1323928528	1.64469984723846	NA	1.95523591666667	NA	NA	14.5533374175882	NA
"321"	323	64	"Microstegium vimineum"	"Microstegium"	"vimineum"	"I"	1	NA	NA	90	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"322"	324	64	"Vaccinium spp"	"Vaccinium"	"spp"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"323"	325	64	"Sassafras albidum"	"Sassafras"	"albidum"	"N"	3	NA	NA	NA	NA	NA	35.2	NA	NA	NA	NA	NA	NA	NA	1.947	NA	NA	NA	NA	17.7542163313333	NA
"324"	326	64	"Quercus velutina"	"Quercus"	"velutina"	"N"	4	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"325"	327	64	"Quercus prinus"	"Quercus"	"prinus"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"326"	328	64	"Pinus strobus"	"Pinus"	"strobus"	"N"	6	NA	NA	NA	NA	41	102.17619047619	NA	NA	NA	NA	NA	NA	2.70930759577398	1.24319619354652	0.71615	1.08294936189075	NA	0.133041339470656	5.22412292809895	5.6
"327"	329	64	"Oxydendron arboreum"	"Oxydendron"	"arboreum"	"N"	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"328"	330	64	"Nyssa sylvatica"	"Nyssa"	"sylvatica"	"N"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00773224	1.85	NA	NA	NA	0.22	18.3	NA
"329"	331	64	"Acer rubrum"	"Acer"	"rubrum"	"N"	9	NA	NA	NA	NA	25.4138241639524	66.1909090909091	NA	NA	NA	NA	NA	NA	1.13564357832955	1.90333629771647	NA	0.884244024793467	NA	0.358607	19.1842757840205	22.5
"330"	332	65	"Microstegium vimineum"	"Microstegium"	"vimineum"	"I"	1	NA	NA	90	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"331"	333	65	"Vaccinium spp"	"Vaccinium"	"spp"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"332"	334	65	"Sassafras albidum"	"Sassafras"	"albidum"	"N"	3	NA	NA	NA	NA	NA	35.2	NA	NA	NA	NA	NA	NA	NA	1.947	NA	NA	NA	NA	17.7542163313333	NA
"333"	335	65	"Quercus velutina"	"Quercus"	"velutina"	"N"	4	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"334"	336	65	"Quercus prinus"	"Quercus"	"prinus"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"335"	337	65	"Pinus strobus"	"Pinus"	"strobus"	"N"	6	NA	NA	NA	NA	41	102.17619047619	NA	NA	NA	NA	NA	NA	2.70930759577398	1.24319619354652	0.71615	1.08294936189075	NA	0.133041339470656	5.22412292809895	5.6
"336"	338	65	"Oxydendron arboreum"	"Oxydendron"	"arboreum"	"N"	7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"337"	339	65	"Nyssa sylvatica"	"Nyssa"	"sylvatica"	"N"	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.00773224	1.85	NA	NA	NA	0.22	18.3	NA
"338"	340	65	"Acer rubrum"	"Acer"	"rubrum"	"N"	9	NA	NA	NA	NA	25.4138241639524	66.1909090909091	NA	NA	NA	NA	NA	NA	1.13564357832955	1.90333629771647	NA	0.884244024793467	NA	0.358607	19.1842757840205	22.5
"339"	341	66	"Microstegium vimineum"	"Microstegium"	"vimineum"	"I"	1	NA	NA	90	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"340"	342	66	"Vaccinium spp"	"Vaccinium"	"spp"	"N"	2	NA	NA	NA	NA	26.6002492	NA	NA	NA	NA	NA	NA	NA	1.31329681614706	1.52192766351534	0.667116666666667	NA	NA	0.6173345	13.7749562971041	12.1142857142857
"341"	343	66	"Sassafras albidum"	"Sassafras"	"albidum"	"N"	3	NA	NA	NA	NA	NA	35.2	NA	NA	NA	NA	NA	NA	NA	1.947	NA	NA	NA	NA	17.7542163313333	NA
"342"	344	66	"Quercus velutina"	"Quercus"	"velutina"	"N"	4	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"343"	345	66	"Quercus prinus"	"Quercus"	"prinus"	"N"	5	NA	NA	NA	NA	23.2264758761585	59.7478260869565	101.955	NA	83.8835	NA	NA	NA	1.88883861208443	1.9137141967259	1.062	1.15580101851852	NA	0.202142844497608	11.2796027793589	13.5692307692308
"344"	346	66	"Pinus strobus"	"Pinus"	"strobus"	"N"	6	NA	NA	NA	NA	41	102.17619047619	NA	NA	NA	NA	NA	NA	2.70930759577398	1.24319619354652	0.71615	1.08294936189075	NA	0.133041339470656	5.22412292809895	5.6
